CAPILANO|53.55455509999999|-113.4244465
CARLETON_SQUARE_INDUSTRIAL|53.5745978|-113.6105118
CARLISLE|53.604123|-113.523848
CARLTON|53.6224988|-113.5595539
CARTER_CREST|53.4635407|-113.5799509
CASHMAN|53.5461245|-113.4938229
CASSELMAN|53.6102228|-113.4253505
CAVANAGH|53.410256|-113.5089314
CENTRAL_MCDOUGALL|53.554212|-113.5020377
CHAMBERY|53.641324|-113.5104019
CHAPPELLE_AREA|53.40204629999999|-113.5724003
CHARLESWORTH|53.42882609999999|-113.4306305
CLAREVIEW_BUSINESS_PARK|53.6034106|-113.4132665
CLAREVIEW_CAMPUS|53.6030405|-113.4046651
CLAREVIEW_TOWN_CENTRE|53.6030405|-113.4046651
CLOVERDALE|53.5374152|-113.4725986
CLOVER_BAR_AREA|53.5936063|-113.3324162
CORONET_ADDITION_INDUSTRIAL|53.4987693|-113.4622672
CORONET_INDUSTRIAL|53.491436|-113.4803578
CPR_IRVINE|53.5075131|-113.489072
CPR_WEST|53.5090961|-113.4952289
CRAWFORD_PLAINS|53.43938379999999|-113.4072732
CRESTWOOD|53.53451279999999|-113.5691507
CROMDALE|53.5580061|-113.4665202
CRYSTALLINA_NERA_WEST|53.63680799999999|-113.4622586
CUMBERLAND|53.6096223|-113.5525356
CY_BECKER|53.6320814|-113.4097265
DALY_GROVE|53.449067|-113.4019269
DAVIES_INDUSTRIAL_EAST|53.5077736|-113.4291937
DAVIES_INDUSTRIAL_WEST|53.4955839|-113.4534848
DECHENE|53.4922207|-113.6344958
DECOTEAU|53.6053767|-113.4945856
DELTON|53.5785072|-113.4816104
DELWOOD|53.5955727|-113.4545853
DESROCHERS_AREA|53.3992188|-113.5432219
DOMINION_INDUSTRIAL|53.5764203|-113.5743013
DONSDALE|53.48536009999999|-113.6364889
DOVERCOURT|53.5740901|-113.5579766
DOWNTOWN|53.5405177|-113.499025
DUGGAN|53.470369|-113.5059944
DUNLUCE|53.625096|-113.5263963
EASTGATE_BUSINESS_PARK|53.53526979999999|-113.4069712
EASTWOOD|53.573719|-113.4701698
EAUX_CLAIRES|53.6204476|-113.4866582
EBBERS|53.60868869999999|-113.4050602
EDGEMONT|53.4677894|-113.6759335
EDMISTON_INDUSTRIAL|53.5672067|-113.6321641
EDMONTON_ENERGY_AND_TECHNOLOGY_PARK|53.6511876|-113.4263315
EDMONTON_MUNICIPAL_AIRPORT|53.5751016|-113.5186931
EDMONTON_NORTHLANDS|53.5665193|-113.456544
EDMONTON_RESEARCH_AND_DEVELOPMENT_PARK|53.4455506|-113.4740246
EKOTA|53.4489007|-113.444115
ELLERSLIE|53.4287393|-113.4517155
ELLERSLIE_INDUSTRIAL|53.409249|-113.4904819
ELMWOOD|53.5157738|-113.6040371
ELMWOOD_PARK|53.5802203|-113.4595412
ELSINORE|53.6405664|-113.5002395
EMPIRE_PARK|53.4848745|-113.5050414
ERMINESKIN|53.45748159999999|-113.5060584
EVANSDALE|53.6124206|-113.4769904
EVERGREEN|53.6314887|-113.3501281
FALCONER_HEIGHTS|53.4675209|-113.5883028
FOREST_HEIGHTS|53.5447675|-113.4509582
FRASER|53.6128495|-113.3710457
FULTON_PLACE|53.5472948|-113.4249412
GAGNON_ESTATE_INDUSTRIAL|53.5795773|-113.5866535
GAINER_INDUSTRIAL|53.5162487|-113.4262707
GARIEPY|53.4947105|-113.6225939
GARNEAU|53.5202914|-113.5136722
GARSIDE_INDUSTRIAL|53.5658816|-113.5836059
GIRARD_INDUSTRIAL|53.5113729|-113.4359913
GLASTONBURY|53.5048893|-113.6697457
GLENGARRY|53.5962709|-113.4788555
GLENORA|53.5458731|-113.5558792
GLENRIDDING_AREA|53.42211649999999|-113.6002381
GLENWOOD|53.53592949999999|-113.6035461
GOLD_BAR|53.5473505|-113.4108411
GOODRIDGE_CORNERS|53.4520083|-113.3953714
GORMAN|53.5063543|-113.5115764
GRANDVIEW_HEIGHTS|53.4995649|-113.5479053
GRANVILLE|53.504796|-113.6838563
GRAYDON_HILL|53.4233638|-113.5562376
GREENFIELD|53.4718805|-113.5262282
GREENVIEW|53.475555|-113.4259057
GRIESBACH|53.6074652|-113.5008659
GROVENOR|53.5457962|-113.5699938
HADDOW|53.455382|-113.5984577
HAGMANN_ESTATE_INDUSTRIAL|53.5818238|-113.5449233
HAIRSINE|53.6030937|-113.3905456
HAWIN_PARK_ESTATE_INDUSTRIAL|53.574681|-113.5963819
HAWKS_RIDGE|53.5870805|-113.6947933
HAYS_RIDGE_AREA|53.412788|-113.5665175
HAZELDEAN|53.5051539|-113.4763159
HENDERSON_ESTATES|53.4682684|-113.5984264
HERITAGE_VALLEY_AREA|53.4088985|-113.560772
HERITAGE_VALLEY_TOWN_CENTRE_AREA|53.4088985|-113.560772
HIGHLANDS|53.5658153|-113.4322979
HIGH_PARK|53.55459519999999|-113.5827587
HIGH_PARK_INDUSTRIAL|53.5606326|-113.5847257
HILLVIEW|53.46909609999999|-113.4294696
HODGSON|53.45640539999999|-113.5592911
HOLLICK-KENYON|53.6223439|-113.4221676
HOLYROOD|53.53107300000001|-113.447966
HOMESTEADER|53.5868936|-113.4065603
HUDSON|53.6048035|-113.5481378
HUFF_BREMNER_ESTATE_INDUSTRIAL|53.5651321|-113.5734571
IDYLWYLDE|53.522199|-113.4493471
INDUSTRIAL_HEIGHTS|53.5819284|-113.4374733
INGLEWOOD|53.5653224|-113.5381538
JACKSON_HEIGHTS|53.482069|-113.4082657
JAMIESON_PLACE|53.48889870000001|-113.6503642
JASPER_PARK|53.5231526|-113.5824149
KAMEYOSEK|53.4609944|-113.4409573
KEHEEWIN|53.4502313|-113.5065341
KENILWORTH|53.5198486|-113.4330696
KENNEDALE_INDUSTRIAL|53.5900445|-113.4259444
KENSINGTON|53.5960303|-113.5283031
KERNOHAN|53.5966756|-113.3800137
KESWICK_AREA|53.4223819|-113.642229
KILDARE|53.6036315|-113.4571793
KILKENNY|53.61089750000001|-113.4566887
KILLARNEY|53.588181|-113.4833178
KING_EDWARD_PARK|53.515735|-113.4529129
KINISKI_GARDENS|53.4748427|-113.4017258
KINOKAMAU_PLAINS_AREA|53.5809445|-113.6281634
KIRKNESS|53.6119773|-113.3891457
KLARVATTEN|53.63746159999999|-113.4737411
LAGO_LINDO|53.63498389999999|-113.4856875
LAMBTON_INDUSTRIAL|53.5239584|-113.4132244
LANSDOWNE|53.4878937|-113.5455291
LARKSPUR|53.4789429|-113.381907
LAUDERDALE|53.5880802|-113.5045035
LAUREL|53.4467067|-113.3815197
LAURIER_HEIGHTS|53.51518489999999|-113.5656911
LA_PERLE|53.534098|-113.6397228
LEE_RIDGE|53.4690385|-113.4435414
LEGER|53.4587328|-113.5755643
LENDRUM_PLACE|53.4928499|-113.5217311
LEWIS_FARMS_INDUSTRIAL|53.5370608|-113.6803164
LORELEI|53.6252366|-113.4981163
LYMBURN|53.5074735|-113.64373
LYNNWOOD|53.516664|-113.5894875
MACEWAN|53.4283811|-113.5290557
MACTAGGART|53.4427694|-113.549223
MAGRATH_HEIGHTS|53.45159690000001|-113.5549087
MALMO_PLAINS|53.4855605|-113.5292485
MAPLE|53.4774239|-113.3546639
MAPLE_RIDGE|53.4999578|-113.3632542
MAPLE_RIDGE_INDUSTRIAL|53.4951599|-113.3518628
MATT_BERRY|53.6222858|-113.4362977
MAYFIELD|53.55451420000001|-113.5968794
MAYLIEWAN|53.62298850000001|-113.4605819
MCARTHUR_INDUSTRIAL|53.5950141|-113.5676117
MCCAULEY|53.55510409999999|-113.4839538
MCCONACHIE_AREA|53.6336147|-113.4300305
MCINTYRE_INDUSTRIAL|53.4899451|-113.4530813
MCKERNAN|53.51299969999999|-113.5211968
MCLEOD|53.61098819999999|-113.4354975
MCNAMARA_INDUSTRIAL|53.55517649999999|-113.6211511
MCQUEEN|53.5538457|-113.572613
MEADOWLARK_PARK|53.5254775|-113.5987217
MENISA|53.4424438|-113.4476731
MEYOKUMIN|53.4497793|-113.4260899
MEYONOHK|53.4544767|-113.458585
MICHAELS_PARK|53.4794912|-113.44831
MILLER|53.612692|-113.4134138
MILL_CREEK_RAVINE_NORTH|53.5269079|-113.4783898
MILL_CREEK_RAVINE_SOUTH|53.509637|-113.465061
MILL_WOODS_GOLF_COURSE|53.4836012|-113.4284869
MILL_WOODS_PARK|53.45733329999999|-113.4371389
MILL_WOODS_TOWN_CENTRE|53.4558118|-113.428025
MINCHAU|53.4675642|-113.4092562
MISTATIM_INDUSTRIAL|53.5956425|-113.5989729
MITCHELL_INDUSTRIAL|53.5739329|-113.5862294
MONTROSE|53.573842|-113.4419413
MORIN_INDUSTRIAL|53.543806|-113.6344124
MORRIS_INDUSTRIAL|53.51995969999999|-113.4048904
NEWTON|53.5763403|-113.4229604
NORTHMOUNT|53.601918|-113.4792624
NORTH_GLENORA|53.5555408|-113.5576065
NORWESTER_INDUSTRIAL|53.5665472|-113.6078823
Neighbourhood_Description_(Occurrence)|53.5461245|-113.4938229
Not_Entered|53.5461245|-113.4938229
OGILVIE_RIDGE|53.4636183|-113.565867
OLESKIW|53.4980282|-113.6067236
OLIVER|53.5420312|-113.5192959
ORMSBY_PLACE|53.49943159999999|-113.6410959
OTTEWELL|53.5303382|-113.4307923
OVERLANDERS|53.5805048|-113.3889737
OXFORD|53.62174659999999|-113.5493918
OZERNA|53.62222569999999|-113.4504295
PAISLEY|53.4143884|-113.5585778
PAPASCHASE_INDUSTRIAL|53.4841823|-113.4808396
PARKALLEN|53.50254630000001|-113.5164015
PARKDALE|53.5664567|-113.4706561
PARKVIEW|53.5248482|-113.5674207
PARSONS_INDUSTRIAL|53.4576128|-113.4779121
PATRICIA_HEIGHTS|53.50938739999999|-113.5934745
PEMBINA|53.5995713|-113.5521157
PLACE_LARUE|53.5389077|-113.644128
PLEASANTVIEW|53.4929192|-113.5076421
POLLARD_MEADOWS|53.4498342|-113.4120272
POTTER_GREENS|53.5161664|-113.6706207
POUNDMAKER_INDUSTRIAL|53.5525958|-113.6471983
PRINCE_CHARLES|53.5758205|-113.5359009
PRINCE_RUPERT|53.5613685|-113.5227308
PYLYPOW_INDUSTRIAL|53.4949616|-113.4081664
QUEEN_ALEXANDRA|53.5130692|-113.5071001
QUEEN_MARY_PARK|53.55252549999999|-113.5170399
QUESNELL_HEIGHTS|53.5099011|-113.5738617
RAMPART_INDUSTRIAL|53.6151533|-113.5741665
RAMSAY_HEIGHTS|53.4836817|-113.5794505
RAPPERSWILL|53.63394719999999|-113.5320994
RHATIGAN_RIDGE|53.474773|-113.5878426
RICHFIELD|53.4689788|-113.4576146
RICHFORD|53.42687069999999|-113.5088453
RIDEAU_PARK|53.47841210000001|-113.5085945
RIO_TERRACE|53.5086392|-113.5833403
RITCHIE|53.5123776|-113.4828792
RIVERDALE|53.5430577|-113.4730049
RIVERS_EDGE|53.5461245|-113.4938229
RIVERVIEW_AREA|53.4594786|-113.6713734
RIVER_VALLEY_CAMERON|53.4698021|-113.6116313
RIVER_VALLEY_CAPITOL_HILL|53.5257142|-113.5563969
RIVER_VALLEY_FORT_EDMONTON|53.5324357|-113.5200694
RIVER_VALLEY_GLENORA|53.5324357|-113.5200694
RIVER_VALLEY_GOLD_BAR|53.5610497|-113.4138191
RIVER_VALLEY_HERMITAGE|53.58702299999999|-113.3712795
RIVER_VALLEY_HIGHLANDS|53.5593477|-113.4358714
RIVER_VALLEY_KINNAIRD|53.55642040000001|-113.4603579
RIVER_VALLEY_LAURIER|53.5095076|-113.5536948
RIVER_VALLEY_MAYFAIR|53.5281959|-113.5444855
RIVER_VALLEY_OLESKIW|53.4843898|-113.5966243
RIVER_VALLEY_RIVERSIDE|53.551997|-113.4575214
RIVER_VALLEY_RUNDLE|53.5619768|-113.3816392
RIVER_VALLEY_TERWILLEGAR|53.4810745|-113.6124883
RIVER_VALLEY_VICTORIA|53.535563|-113.5228535
RIVER_VALLEY_WALTERDALE|53.5275834|-113.5061447
RIVER_VALLEY_WHITEMUD|53.5039063|-113.5648491
RIVER_VALLEY_WINDERMERE|53.4374417|-113.6363361
ROPER_INDUSTRIAL|53.496494|-113.4283946
ROSEDALE_INDUSTRIAL|53.49829459999999|-113.4783373
ROSENTHAL|53.5191647|-113.704147
ROSSDALE|53.5324673|-113.4964238
ROSSLYN|53.5961709|-113.500045
ROYAL_GARDENS|53.4799231|-113.5288332
RUNDLE_HEIGHTS|53.5627466|-113.3917684
RURAL_NORTH_EAST_HORSE_HILL|53.661412|-113.3370252
RURAL_NORTH_EAST_SOUTH_STURGEON|53.638803|-113.3354884
RURAL_NORTH_WEST|53.6427237|-113.5519555
RURAL_SOUTH_EAST|53.4096531|-113.3921363
RURAL_WEST_BIG_LAKE|53.5790082|-113.678529
RUTHERFORD|53.41873|-113.5273387
SAKAW|53.4409159|-113.4274709
SATOO|53.44561239999999|-113.4599586
SCHONSEE|53.6327002|-113.4552158
SECORD|53.5369172|-113.7015029
SHEFFIELD_INDUSTRIAL|53.56096609999999|-113.5968615
SHERBROOKE|53.576574|-113.546049
SHERWOOD|53.528793|-113.5828386
SIFTON_PARK|53.5941579|-113.4060608
SILVER_BERRY|53.4612353|-113.3776607
SKYRATTLER|53.4501626|-113.5206065
SOUTHEAST_INDUSTRIAL|53.5015246|-113.3764372
SOUTH_EDMONTON_COMMON|53.44631010000001|-113.484131
SOUTH_TERWILLEGAR|53.4409629|-113.5852952
SPRUCE_AVENUE|53.56309040000001|-113.5006668
STARLING|53.5920558|-113.6573064
STEINHAUER|53.4647326|-113.5055825
STEWART_GREENS|53.53632169999999|-113.6701662
STONE_INDUSTRIAL|53.5438924|-113.620292
STRATHCONA|53.5220097|-113.4916344
STRATHCONA_INDUSTRIAL_PARK|53.4753459|-113.4751706
STRATHCONA_JUNCTION|53.5090961|-113.4952289
STRATHEARN|53.531012|-113.4620637
SUDER_GREENS|53.5225445|-113.6812045
SUMMERLEA|53.524522|-113.6238597
SUMMERSIDE|53.4158291|-113.4588238
SUNWAPTA_INDUSTRIAL|53.5445489|-113.6445612
SWEET_GRASS|53.46301339999999|-113.5275872
TAMARACK|53.46451099999999|-113.3618125
TAWA|53.4610515|-113.4268886
TERRACE_HEIGHTS|53.5415941|-113.4386417
TERRA_LOSA|53.5350154|-113.6216337
TERWILLEGAR_TOWNE|53.44907869999999|-113.573834
THE_HAMPTONS|53.4903333|-113.6776881
THE_ORCHARDS_AT_ELLERSLIE|53.4029209|-113.4659267
THE_UPLANDS|53.483438|-113.576747
THORNCLIFF|53.5172648|-113.6243145
TIPASKAN|53.4633421|-113.4572104
TRUMPETER_AREA|53.5884547|-113.6745489
TWEDDLE_PLACE|53.47863839999999|-113.4593133
TWIN_BROOKS|53.4412631|-113.5290008
UNIVERSITY_OF_ALBERTA|53.5232189|-113.5263186
UNIVERSITY_OF_ALBERTA_FARM|53.49432119999999|-113.5490268
VIRGINIA_PARK|53.5616986|-113.4521668
WALKER|53.4159457|-113.4307192
WEBBER_GREENS|53.5322529|-113.6759054
WEDGEWOOD_HEIGHTS|53.4808591|-113.6477295
WEINLOS|53.46110660000001|-113.4128219
WEIR_INDUSTRIAL|53.51270299999999|-113.4053877
WELLINGTON|53.5958814|-113.5565667
WESTBROOK_ESTATES|53.4677513|-113.5460483
WESTMOUNT|53.5540353|-113.5373209
WESTRIDGE|53.5065065|-113.6038391
WESTVIEW_VILLAGE|53.5530552|-113.6997386
WESTWOOD|53.5752053|-113.4975128
WEST_JASPER_PLACE|53.5368402|-113.5854602
WEST_MEADOWLARK_PARK|53.5262241|-113.6088621
WEST_SHEFFIELD_INDUSTRIAL|53.5600738|-113.6114296
WHITEMUD_CREEK_RAVINE_NORTH|53.48904049999999|-113.5571938
WHITEMUD_CREEK_RAVINE_SOUTH|53.4700812|-113.5623242
WHITE_INDUSTRIAL|53.5598567|-113.6467469
WILD_ROSE|53.47251|-113.3784442
WILSON_INDUSTRIAL|53.55268419999999|-113.6330731
WINDERMERE|53.4392791|-113.6187306
WINDERMERE_AREA|53.408581|-113.6170298
WINDSOR_PARK|53.5242087|-113.5361277
WINTERBURN_INDUSTRIAL_AREA_EAST|53.5531987|-113.6785432
WINTERBURN_INDUSTRIAL_AREA_WEST|53.5594822|-113.7032727
WOODCROFT|53.5668278|-113.5584459
YELLOWHEAD_CORRIDOR_EAST|53.5818685|-113.4515895
YELLOWHEAD_CORRIDOR_WEST|53.5831913|-113.5142393
YORK|53.60375130000001|-113.4289302
YOUNGSTOWN_INDUSTRIAL|53.5520039|-113.6123312
